x,y,unixtime
47.920665,39.311339,1520991674
47.908076,39.310779,1520991675
47.906126,39.310692,1520991676
47.894139,39.310159,1520991677
47.891576,39.310045,1520991678
47.880023,39.309531,1520991679
47.877126,39.309403,1520991680
47.865985,39.308907,1520991681
47.862632,39.308758,1520991682
47.852337,39.3083,1520991683
47.848004,39.308107,1520991684
47.838055,39.307665,1520991685
47.83352,39.307463,1520991687
47.824006,39.30704,1520991688
47.819026,39.306819,1520991689
47.810024,39.306418,1520991690
47.804431,39.306169,1520991691
47.79593,39.305791,1520991692
47.790037,39.305529,1520991693
47.782338,39.305187,1520991694
47.775542,39.304885,1520991695
47.768523,39.304572,1520991696
47.760981,39.304237,1520991697
47.754608,39.303954,1520991698
47.746409,39.303589,1520991699
47.740671,39.303334,1520991700
47.73178,39.302938,1520991701
47.726901,39.302721,1520991702
47.717197,39.30229,1520991703
47.712863,39.302097,1520991704
47.702546,39.301638,1520991705
47.698925,39.301477,1520991706
47.688007,39.300991,1520991707
47.68462,39.300841,1520991708
47.673502,39.300346,1520991709
47.670883,39.30023,1520991710
47.658907,39.299697,1520991711
47.656768,39.299602,1520991712
47.64429,39.299047,1520991713
47.642797,39.298981,1520991714
47.629851,39.298405,1520991715
47.628837,39.29836,1520991716
47.615312,39.297758,1520991717
47.614911,39.29774,1520991718
47.600806,39.297113,1520991719
47.600584,39.297103,1520991720
47.58688,39.296494,1520991721
47.586256,39.296466,1520991722
47.572943,39.295874,1520991723
47.57165,39.295816,1520991724
47.559618,39.295281,1520991725
47.557044,39.295167,1520991726
47.54597,39.294674,1520991727
47.542572,39.294523,1520991728
47.532189,39.294061,1520991730
47.527989,39.293874,1520991731
47.518017,39.293431,1520991732
47.513505,39.29323,1520991733
47.503835,39.2928,1520991734
47.498933,39.292582,1520991735
47.489998,39.292185,1520991736
47.48445,39.291938,1520991737
47.476083,39.291566,1520991738
47.469955,39.291293,1520991739
47.462357,39.290955,1520991740
47.455416,39.290647,1520991741
47.448698,39.290348,1520991742
47.440844,39.289999,1520991743
47.434527,39.289718,1520991744
47.426405,39.289356,1520991745
47.420634,39.2891,1520991746
47.411832,39.288708,1520991747
47.406875,39.288488,1520991748
47.397271,39.288061,1520991749
47.39345,39.287891,1520991750
47.382676,39.287411,1520991751
47.379913,39.287289,1520991752
47.368249,39.28677,1520991753
47.365708,39.286657,1520991754
47.353609,39.286119,1520991755
47.351526,39.286026,1520991756
47.33907,39.285472,1520991757
47.337689,39.285411,1520991758
47.324542,39.284826,1520991759
47.323707,39.284789,1520991760
47.309992,39.284179,1520991761
47.309758,39.284168,1520991762
47.295999,39.283556,1520991763
47.295431,39.283531,1520991764
47.282173,39.282942,1520991765
47.280925,39.282886,1520991766
47.268458,39.282332,1520991767
47.266331,39.282237,1520991768
47.254733,39.281721,1520991769
47.251825,39.281592,1520991770
47.24104,39.281112,1520991772
47.237264,39.280944,1520991773
47.226858,39.280481,1520991774
47.222725,39.280297,1520991775
47.21292,39.279861,1520991776
47.208085,39.279646,1520991777
47.199106,39.279247,1520991778
47.193502,39.278998,1520991779
47.185224,39.27863,1520991780
47.179007,39.278353,1520991781
47.171498,39.278019,1520991782
47.164446,39.277705,1520991783
47.157238,39.277385,1520991784
47.149862,39.277057,1520991785
47.143523,39.276775,1520991786
47.135301,39.276409,1520991787
47.129697,39.27616,1520991788
47.120751,39.275762,1520991789
47.115927,39.275548,1520991790
47.10629,39.275119,1520991791
47.102167,39.274936,1520991792
47.091684,39.274469,1520991793
47.087862,39.274299,1520991794
47.077178,39.273824,1520991795
47.073981,39.273682,1520991796
47.062684,39.273179,1520991797
47.060155,39.273067,1520991798
47.048078,39.27253,1520991799
47.047019,39.272483,1520991800
47.033528,39.271883,1520991801
47.033127,39.271865,1520991802
47.019401,39.271254,1520991803
47.018966,39.271235,1520991804
47.005575,39.27064,1520991805
47.004516,39.270592,1520991806
46.991649,39.27002,1520991807
46.989888,39.269942,1520991808
46.977377,39.269385,1520991809
46.97536,39.269296,1520991810
46.963595,39.268772,1520991811
46.960743,39.268646,1520991813
46.949502,39.268146,1520991814
46.946137,39.267996,1520991815
46.935676,39.267531,1520991816
46.931587,39.267349,1520991817
46.921627,39.266906,1520991818
46.916981,39.266699,1520991819
46.907723,39.266287,1520991820
46.90242,39.266052,1520991821
46.894098,39.265681,1520991822
46.887814,39.265402,1520991823
46.879637,39.265038,1520991824
46.873208,39.264752,1520991825
46.865599,39.264414,1520991826
46.858602,39.264103,1520991827
46.852107,39.263814,1520991828
46.843985,39.263453,1520991829
46.838515,39.263209,1520991830
46.829558,39.262811,1520991831
46.824578,39.262589,1520991832
46.815108,39.262168,1520991833
46.810663,39.261971,1520991834
46.800613,39.261524,1520991835
46.796502,39.261341,1520991836
46.785996,39.260874,1520991837
46.782598,39.260722,1520991838
46.771457,39.260227,1520991839
46.768895,39.260113,1520991840
46.756874,39.259578,1520991841
46.755169,39.259502,1520991842
46.742301,39.25893,1520991843
46.741811,39.258908,1520991844
46.727651,39.258279,1520991845
46.727495,39.258272,1520991846
46.713323,39.257641,1520991847
46.713089,39.257631,1520991848
46.699508,39.257027,1520991849
46.698595,39.256986,1520991850
46.685415,39.2564,1520991851
46.684,39.256337,1520991852
46.671522,39.255782,1520991853
46.669428,39.255689,1520991855
46.657462,39.255157,1520991856
46.654889,39.255042,1520991857
46.643581,39.254539,1520991858
46.640216,39.25439,1520991859
46.628785,39.253881,1520991860
46.625699,39.253744,1520991861
46.615026,39.253269,1520991862
46.611238,39.253101,1520991863
46.601044,39.252648,1520991864
46.596565,39.252448,1520991865
46.587151,39.25203,1520991866
46.582127,39.251806,1520991867
46.573325,39.251415,1520991868
46.567532,39.251157,1520991869
46.559132,39.250783,1520991870
46.553037,39.250512,1520991871
46.545306,39.250169,1520991872
46.538409,39.249862,1520991873
46.531702,39.249564,1520991874
46.523959,39.249219,1520991875
46.517642,39.248938,1520991876
46.509365,39.24857,1520991877
46.503761,39.248321,1520991878
46.49487,39.247925,1520991879
46.48921,39.247674,1520991880
46.480242,39.247275,1520991881
46.47544,39.247061,1520991882
46.465625,39.246625,1520991883
46.46157,39.246444,1520991884
46.451097,39.245979,1520991885
46.447888,39.245836,1520991886
46.436491,39.245329,1520991887
46.43404,39.24522,1520991888
46.42193,39.244681,1520991889
46.419356,39.244567,1520991890
46.407268,39.244029,1520991891
46.40533,39.243943,1520991892
46.392707,39.243382,1520991893
46.391203,39.243315,1520991894
46.378212,39.242737,1520991895
46.377254,39.242694,1520991897
46.364164,39.242112,1520991898
46.363607,39.242087,1520991899
46.35017,39.24149,1520991900
46.349045,39.24144,1520991901
46.336244,39.24087,1520991902
46.334506,39.240793,1520991903
46.322151,39.240244,1520991904
46.3199,39.240143,1520991905
46.308314,39.239628,1520991906
46.305462,39.239501,1520991907
46.294398,39.239009,1520991908
46.290856,39.238852,1520991909
46.280728,39.238401,1520991910
46.276305,39.238205,1520991911
46.267292,39.237804,1520991912
46.261822,39.23756,1520991913
46.253366,39.237184,1520991914
46.247205,39.23691,1520991915
46.239573,39.236571,1520991916
46.232722,39.236266,1520991917
46.225346,39.235938,1520991918
46.218216,39.235621,1520991919
46.211342,39.235315,1520991920
46.203599,39.234971,1520991921
46.197516,39.2347,1520991922
46.189049,39.234324,1520991923
46.183289,39.234068,1520991924
46.174566,39.23368,1520991925
46.169307,39.233446,1520991926
46.16006,39.233034,1520991927
46.155136,39.232815,1520991928
46.145443,39.232384,1520991929
46.141421,39.232205,1520991930
46.130904,39.231738,1520991931
46.127428,39.231583,1520991932
46.116331,39.231089,1520991933
46.113435,39.230961,1520991934
46.101748,39.230441,1520991935
46.099353,39.230334,1520991936
46.087198,39.229794,1520991937
46.085393,39.229713,1520991938
46.072703,39.229149,1520991940
46.071689,39.229104,1520991941
46.058086,39.228499,1520991942
46.057808,39.228487,1520991943
46.044271,39.227885,1520991944
46.043447,39.227848,1520991945
46.030557,39.227275,1520991946
46.028808,39.227197,1520991947
46.016552,39.226652,1520991948
46.014269,39.22655,1520991949
46.00218,39.226013,1520991950
45.999774,39.225905,1520991951
45.988533,39.225406,1520991952
45.985179,39.225256,1520991953
45.974651,39.224788,1520991954
45.970663,39.224611,1520991955
45.960858,39.224175,1520991956
45.956168,39.223966,1520991957
45.946375,39.223531,1520991958
45.941573,39.223317,1520991959
45.932304,39.222905,1520991960
45.926967,39.222667,1520991961
45.918389,39.222286,1520991962
45.912506,39.222024,1520991963
45.904529,39.221669,1520991964
45.89799,39.221379,1520991965
45.890681,39.221053,1520991966
45.883462,39.220732,1520991967
45.876409,39.220419,1520991968
45.868856,39.220083,1520991969
45.86226,39.219789,1520991970
45.85435,39.219438,1520991971
45.848301,39.219169,1520991972
45.839744,39.218788,1520991973
45.834419,39.218551,1520991974
45.825261,39.218144,1520991975
45.820604,39.217937,1520991976
45.810588,39.217491,1520991977
45.806511,39.21731,1520991978
45.796071,39.216846,1520991979
45.792618,39.216692,1520991980
45.781521,39.216198,1520991982
45.778736,39.216075,1520991983
45.766993,39.215552,1520991984
45.764966,39.215462,1520991985
45.752443,39.214905,1520991986
45.751039,39.214843,1520991987
45.737993,39.214263,1520991988
45.737537,39.214242,1520991989
45.723599,39.213622,1520991990
45.723499,39.213618,1520991991
45.709606,39.213,1520991992
45.708993,39.212973,1520991993
45.695847,39.212388,1520991994
45.694387,39.212323,1520991995
45.682411,39.21179,1520991996
45.679882,39.211678,1520991997
45.668585,39.211175,1520991998
45.665332,39.211031,1520991999
45.65458,39.210553,1520992000
45.650837,39.210386,1520992001
45.640598,39.209931,1520992002
45.636298,39.20974,1520992003
45.62665,39.20931,1520992004
45.621792,39.209094,1520992005
45.612601,39.208686,1520992006
45.607175,39.208444,1520992007
45.598619,39.208064,1520992008
45.592714,39.207801,1520992009
45.584503,39.207436,1520992010
45.578298,39.20716,1520992011
45.570365,39.206807,1520992012
45.563737,39.206512,1520992013
45.556127,39.206174,1520992014
45.54922,39.205867,1520992015
45.542201,39.205554,1520992016
45.534714,39.205221,1520992017
45.52833,39.204938,1520992018
45.520097,39.204571,1520992019
45.514382,39.204317,1520992020
45.505491,39.203922,1520992021
45.500166,39.203685,1520992023
45.490941,39.203275,1520992024
45.486139,39.203061,1520992025
45.476402,39.202628,1520992026
45.472246,39.202443,1520992027
45.461896,39.201983,1520992028
45.458331,39.201824,1520992029
45.447435,39.20134,1520992030
45.444372,39.201203,1520992031
45.432952,39.200695,1520992032
45.430601,39.200591,1520992033
45.418279,39.200043,1520992034
45.416452,39.199962,1520992035
45.403729,39.199396,1520992036
45.401958,39.199317,1520992037
45.389079,39.198744,1520992038
45.387953,39.198694,1520992039
45.374528,39.198097,1520992040
45.374127,39.198079,1520992041
45.360023,39.197452,1520992042
45.359867,39.197445,1520992043
45.345985,39.196828,1520992044
45.345306,39.196797,1520992045
45.331669,39.196191,1520992046
45.3307,39.196148,1520992047
45.317698,39.195569,1520992048
45.316183,39.195502,1520992049
45.303805,39.194952,1520992050
45.301644,39.194855,1520992051
45.289968,39.194336,1520992052
45.287049,39.194206,1520992053
45.275852,39.193708,1520992054
45.27261,39.193564,1520992055
45.262093,39.193096,1520992056
45.258004,39.192915,1520992057
45.248211,39.192479,1520992058
45.243555,39.192272,1520992059
45.233984,39.191846,1520992060
45.228904,39.19162,1520992061
45.219846,39.191217,1520992062
45.21441,39.190976,1520992063
45.205954,39.1906,1520992065
45.199859,39.190328,1520992066
45.192183,39.189987,1520992067
45.185254,39.189679,1520992068
45.178413,39.189375,1520992069
45.170637,39.189029,1520992070
45.164509,39.188756,1520992071
45.156109,39.188383,1520992072
45.150248,39.188122,1520992073
45.141614,39.187738,1520992074
45.136389,39.187506,1520992075
45.126997,39.187088,1520992076
45.122084,39.186869,1520992077
45.112558,39.186446,1520992078
45.108169,39.18625,1520992079
45.097964,39.185797,1520992080
45.09432,39.185635,1520992081
45.083425,39.18515,1520992082
45.080907,39.185038,1520992083
45.068874,39.184503,1520992084
45.067081,39.184423,1520992085
45.054202,39.18385,1520992086
45.053132,39.183803,1520992087
45.039651,39.183203,1520992088
45.039373,39.183191,1520992089
45.088123,39.171699,1520992090
45.089527,39.171368,1520992091
45.137691,39.160014,1520992092
45.140772,39.159288,1520992093
45.186675,39.148467,1520992094
45.191823,39.147254,1520992095
45.191823,39.147254,1520992096
45.184111,39.148062,1520992097
45.141534,39.152523,1520992098
45.130623,39.153667,1520992099
45.090425,39.157879,1520992100
45.077012,39.159285,1520992101
45.062983,39.160755,1520992102
45.153167,39.993387,1520992103
45.205249,41.096985,1520992104
45.208047,41.143986,1520992105
45.235679,41.096999,1520992106
45.219159,41.097623,1520992108
45.191236,41.096643,1520992109
45.612699,40.653996,1520992110
46.186019,39.828992,1520992111
46.172828,39.793779,1520992112
46.105736,39.751348,1520992113
46.100303,39.751169,1520992114
46.086941,39.746499,1520992115
46.083521,39.746347,1520992116
46.072446,39.745855,1520992117
46.069528,39.745725,1520992118
46.057785,39.745202,1520992119
46.055211,39.745088,1520992120
46.043279,39.744557,1520992121
46.041318,39.74447,1520992122
46.028673,39.743908,1520992123
46.027515,39.743856,1520992124
46.014201,39.743264,1520992125
46.013399,39.743228,1520992126
45.999528,39.742611,1520992127
45.999417,39.742606,1520992128
45.985491,39.741987,1520992129
45.985101,39.74197,1520992130
45.971453,39.741363,1520992131
45.970395,39.741316,1520992132
45.95746,39.74074,1520992133
45.955867,39.74067,1520992134
45.943912,39.740138,1520992135
45.941439,39.740028,1520992136
45.929875,39.739514,1520992137
45.926945,39.739383,1520992138
45.915926,39.738893,1520992139
45.912406,39.738737,1520992140
45.902167,39.738281,1520992141
45.8978,39.738087,1520992142
45.888308,39.737665,1520992143
45.883305,39.737442,1520992144
45.874303,39.737042,1520992145
45.868722,39.736794,1520992146
45.860422,39.736425,1520992147
45.854283,39.736151,1520992149
45.846339,39.735798,1520992150
45.839744,39.735505,1520992151
45.833828,39.735242,1520992152
45.774779,39.963368,1520992153
46.678922,41.557397,1520992154
46.671031,41.564357,1520992155
46.645586,41.548946,1520992156
45.49346,40.338727,1520992157
45.456725,40.323312,1520992158
45.340744,40.276499,1520992159
45.334364,40.275064,1520992160
45.314351,40.271685,1520992161
45.312925,40.271622,1520992162
45.29917,40.272472,1520992163
45.296997,40.272376,1520992164
45.285344,40.271858,1520992165
45.282503,40.271731,1520992166
45.271485,40.271241,1520992167
45.26783,40.413185,1520992168
45.257703,40.806561,1520992169
45.253224,40.980529,1520992170
45.249202,41.136754,1520992171
45.214655,41.884088,1520992172
45.165484,42.727056,1520992173
44.282541,42.789211,1520992174
44.282541,42.789211,1520992175
44.205083,42.714314,1520992176
43.808007,42.865986,1520992177
42.1159,43.440729,1520992178
42.065598,43.396357,1520992179
41.802181,43.147202,1520992180
41.781611,43.108415,1520992181
41.629472,42.84158,1520992182
41.628146,42.841521,1520992183
41.614921,42.840933,1520992184
41.613852,42.840885,1520992185
41.600427,42.840288,1520992186
41.599547,42.840249,1520992187
41.585832,42.839639,1520992188
41.585721,42.839634,1520992190
41.571772,42.839014,1520992191
41.571271,42.838991,1520992192
41.568631,42.838874,1520992193
42.164024,41.534993,1520992194
42.164024,41.534993,1520992195
42.123338,41.490768,1520992196
42.107133,41.473335,1520992197
42.098593,41.480808,1520992198
42.095206,41.484752,1520992199
42.089836,41.495874,1520992200
42.087279,41.50117,1520992201
42.082146,41.5118,1520992202
42.079376,41.517537,1520992203
42.074626,41.527375,1520992204
42.071443,41.533967,1520992205
42.067263,41.542622,1520992206
42.063479,41.55046,1520992207
42.060004,41.557656,1520992208
42.055582,41.566814,1520992209
42.052369,41.57347,1520992210
42.047673,41.583194,1520992211
42.044636,41.589484,1520992212
42.039685,41.599737,1520992213
42.037116,41.605059,1520992214
42.031716,41.616243,1520992215
42.029414,41.621011,1520992216
42.023813,41.63261,1520992217
42.021985,41.636397,1520992218
42.015855,41.64909,1520992219
42.014306,41.652298,1520992220
42.007928,41.665508,1520992221
42.006792,41.66786,1520992222
42.000038,41.68185,1520992223
41.999133,41.683724,1520992224
41.992135,41.698217,1520992225
41.991448,41.699638,1520992226
41.984985,41.713024,1520992227
41.908795,41.52949,1520992228
41.331022,40.554517,1520992229
41.326092,40.547442,1520992231
41.293119,40.487884,1520992232
41.292481,40.488205,1520992233
41.28324,40.498201,1520992234
41.282876,40.498956,1520992235
41.27527,40.514706,1520992236
41.267775,40.53023,1520992237
41.267349,40.531111,1520992238
41.260188,40.545943,1520992239
41.259374,40.547629,1520992240
41.252528,40.561807,1520992241
41.251434,40.564072,1520992242
41.245068,40.577256,1520992243
41.243446,40.580615,1520992244
41.237293,40.593359,1520992245
41.235586,40.596894,1520992246
41.229706,40.609072,1520992247
41.227714,40.613198,1520992248
41.222131,40.62476,1520992249
41.21975,40.629691,1520992250
41.214623,40.640309,1520992251
41.211762,40.646234,1520992252
41.207061,40.655972,1520992253
41.203823,40.662677,1520992254
41.199316,40.672012,1520992255
41.19592,40.679044,1520992256
41.19131,40.688593,1520992257
41.188048,40.695348,1520992258
41.183747,40.704255,1520992259
41.180114,40.711778,1520992260
41.176099,40.720094,1520992261
41.172193,40.728183,1520992262
41.168366,40.736109,1520992263
41.164309,40.744512,1520992264
41.160773,40.751834,1520992265
41.156375,40.760942,1520992266
41.153205,40.767509,1520992267
41.148442,40.777372,1520992268
41.145575,40.78331,1520992269
41.140485,40.793853,1520992270
41.138012,40.798973,1520992271
41.132606,40.81017,1520992272
41.130407,40.814724,1520992274
41.124618,40.826713,1520992275
41.122851,40.830374,1520992276
41.116715,40.84308,1520992277
41.115306,40.845999,1520992278
41.108728,40.859623,1520992279
41.107579,40.862001,1520992280
41.100794,40.876053,1520992281
41.099835,40.878041,1520992282
41.092898,40.892408,1520992283
41.09229,40.893666,1520992284
41.084934,40.908901,1520992285
41.084709,40.909366,1520992286
41.077031,40.925268,1520992287
41.076873,40.925595,1520992288
41.069317,40.941245,1520992289
41.069092,40.94171,1520992290
41.061578,40.957272,1520992291
41.061189,40.958077,1520992292
41.054082,40.972796,1520992293
41.053225,40.97457,1520992294
41.046671,40.988145,1520992295
41.045322,40.990937,1520992296
41.038981,41.004071,1520992297
41.037365,41.007418,1520992298
41.031394,41.019784,1520992299
41.029462,41.023785,1520992300
41.025313,41.032377,1520992301
40.922704,40.841711,1520992302
40.52141,40.094744,1520992303
40.514256,40.088135,1520992304
40.473453,40.050225,1520992305
40.472578,40.052036,1520992306
40.46352,40.062655,1520992307
40.463246,40.063221,1520992308
40.455556,40.079148,1520992309
40.455495,40.079273,1520992310
40.447842,40.095125,1520992311
40.447629,40.095565,1520992312
40.440121,40.111114,1520992313
40.43972,40.111945,1520992315
40.432619,40.126651,1520992316
40.431829,40.128287,1520992317
40.425087,40.142251,1520992318
40.423933,40.144641,1520992319
40.417396,40.158178,1520992320
40.415963,40.161147,1520992321
40.409931,40.173639,1520992322
40.408048,40.177539,1520992323
40.402429,40.189176,1520992324
40.40009,40.194019,1520992325
40.394836,40.204901,1520992326
40.392181,40.210399,1520992327
40.387419,40.220262,1520992328
40.384224,40.226879,1520992329
40.379984,40.23566,1520992330
40.376266,40.24336,1520992331
40.372537,40.251084,1520992332
40.368309,40.25984,1520992333
40.36498,40.266734,1520992334
40.360406,40.276207,1520992335
40.357606,40.282007,1520992336
40.352455,40.292675,1520992337
40.350031,40.297694,1520992338
40.34454,40.309067,1520992339
40.342474,40.313344,1520992340
40.336619,40.325472,1520992341
40.334729,40.329384,1520992342
40.328685,40.341902,1520992343
40.327185,40.345009,1520992344
40.320728,40.358382,1520992345
40.319689,40.360533,1520992346
40.312831,40.374737,1520992347
40.312224,40.375995,1520992348
40.304934,40.391091,1520992349
40.304685,40.391607,1520992350
40.297183,40.407144,1520992351
40.296983,40.407559,1520992352
40.289536,40.422983,1520992353
40.289013,40.424065,1520992354
40.282028,40.438532,1520992355
40.281062,40.440532,1520992356
40.274489,40.454144,1520992358
40.273122,40.456975,1520992359
40.266993,40.469669,1520992360
40.265238,40.473304,1520992361
40.259412,40.485369,1520992362
40.257305,40.489734,1520992363
40.251813,40.501107,1520992364
40.249323,40.506265,1520992365
40.244135,40.517009,1520992366
40.241377,40.52272,1520992367
40.236572,40.532671,1520992368
40.233432,40.539175,1520992369
40.228834,40.548699,1520992370
40.225505,40.555593,1520992371
40.221356,40.564185,1520992372
40.217547,40.572073,1520992373
40.213672,40.580099,1520992374
40.209584,40.588566,1520992375
40.208041,40.591761,1520992376
40.285927,40.844139,1520992377
40.44296,41.314354,1520992378
40.596565,41.845387,1520992379
40.596565,41.845387,1520992380
40.312531,41.178695,1520992381
40.315522,41.177191,1520992382
40.32027,41.175435,1520992383
39.9837,40.948844,1520992384
39.948618,40.913935,1520992385
40.057453,40.883117,1520992386
40.072265,40.879936,1520992387
40.121255,40.875902,1520992388
39.859101,40.759833,1520992389
39.776559,40.726255,1520992390
39.222673,40.54153,1520992391
39.179831,40.516161,1520992392
38.533956,40.127183,1520992393
38.53628,40.127068,1520992394
38.557951,40.118663,1520992395
38.957362,39.745175,1520992396
39.002766,39.652365,1520992398
39.122463,39.615473,1520992399
39.156261,39.604674,1520992400
39.248655,39.597121,1520992401
39.299347,39.455082,1520992402
39.482043,38.934947,1520992403
39.72267,38.634463,1520992404
39.926989,38.364359,1520992405
40.339968,37.889357,1520992406
40.441017,37.756353,1520992407
40.86277,37.162528,1520992408
40.914241,37.077,1520992409
41.207085,36.507431,1520992410
41.384754,36.227577,1520992411
41.612225,35.91202,1520992412
41.930891,35.455577,1520992413
42.017931,35.327148,1520992414
42.450059,34.676242,1520992415
42.472581,34.648559,1520992416
42.900751,34.100372,1520992417
43.119275,33.916606,1520992418
43.361291,33.545723,1520992419
43.308406,33.186734,1520992420
43.025098,33.12105,1520992421
43.074901,33.11476,1520992422
43.106772,33.108363,1520992423
42.725369,32.978931,1520992424
42.545455,32.905265,1520992425
42.615739,32.890592,1520992426
42.652613,32.886232,1520992427
42.738818,32.880873,1520992428
42.806467,32.877518,1520992429
42.886369,32.872071,1520992430
42.96328,32.866829,1520992431
43.035407,32.861912,1520992432
43.119974,32.856148,1520992433
43.185761,32.851663,1520992434
43.27595,32.845516,1520992435
43.335876,32.841431,1520992436
43.03497,32.834924,1520992437
42.851711,32.830962,1520992438
42.53987,32.824219,1520992440
42.378105,32.820721,1520992441
42.04741,32.813571,1520992442
41.910908,32.810619,1520992443
41.553064,32.802882,1520992444
41.434662,32.800322,1520992445
41.058341,32.792184,1520992446
41.058341,32.792184,1520992447
41.823449,32.783051,1520992448
41.952753,32.781507,1520992449
42.755723,32.771922,1520992450
42.877883,32.770463,1520992451
43.687998,32.760792,1520992452
43.780868,32.759684,1520992453
44.627416,32.749578,1520992454
44.695283,32.748768,1520992455
44.840254,32.738886,1520992456
44.84145,32.738804,1520992457
44.98989,32.728686,1520992458
44.997546,32.728164,1520992459
45.141321,32.718364,1520992460
45.153641,32.717524,1520992461
45.291077,32.708156,1520992462
45.309139,32.706925,1520992463
45.439876,32.698013,1520992464
45.465593,32.69626,1520992465
45.588197,32.687903,1520992466
45.622406,32.685571,1520992467
45.741182,32.677475,1520992468
45.778262,32.674947,1520992469
45.887589,32.667495,1520992470
45.934956,32.664266,1520992471
46.034594,32.657475,1520992472
46.09165,32.653585,1520992473
46.183991,32.647291,1520992474
46.248822,32.642872,1520992475
46.338292,32.636773,1520992476
46.404917,32.632232,1520992477
46.485656,32.626728,1520992478
46.561491,32.621559,1520992479
46.634694,32.616569,1520992480
46.718065,32.610886,1520992482
46.78158,32.606557,1520992483
46.875117,32.600181,1520992484
46.930379,32.596414,1520992485
47.031213,32.589541,1520992486
47.077384,32.586393,1520992487
47.188505,32.578819,1520992488
47.231087,32.575916,1520992489
47.3446,32.568179,1520992490
47.380843,32.565708,1520992491
47.500815,32.55753,1520992492
47.52725,32.555729,1520992493
47.65703,32.546882,1520992494
47.674374,32.5457,1520992495
47.812528,32.536283,1520992496
47.824609,32.535459,1520992497
47.969819,32.525561,1520992498
47.97568,32.525162,1520992499
48.12448,32.515019,1520992500
48.125915,32.514921,1520992501
48.276747,32.50464,1520992502
48.283207,32.504199,1520992503
48.42447,32.49457,1520992504
48.438824,32.493592,1520992505
48.577456,32.484142,1520992506
48.596235,32.482862,1520992507
48.729723,32.473763,1520992508
48.752211,32.47223,1520992509
48.881034,32.463449,1520992510
48.907828,32.461622,1520992511
49.028637,32.453387,1520992512
49.064761,32.450925,1520992513
49.177436,32.443245,1520992514
49.220617,32.440301,1520992515
49.330302,32.432825,1520992516
49.377071,32.429637,1520992517
49.482809,32.422429,1520992518
49.533765,32.418956,1520992519
49.635915,32.411993,1520992520
49.689501,32.40834,1520992521
49.781604,32.402062,1520992522
49.845118,32.397733,1520992523
49.932556,32.391772,1520992525
50.001692,32.38706,1520992526
50.088891,32.381116,1520992527
50.158147,32.376395,1520992528
50.235058,32.371153,1520992529
50.314242,32.365755,1520992530
50.385412,32.360904,1520992531
50.469979,32.355139,1520992532
50.536364,32.350614,1520992533
50.626673,32.344458,1520992534
50.688154,32.340268,1520992535
50.783246,32.333786,1520992536
50.838508,32.330019,1520992537
50.940419,32.323072,1520992538
50.973551,32.320814,1520992539
51.048953,32.303545,1520992540
51.733856,32.057949,1520992541
51.746691,32.054607,1520992542
51.917849,32.012168,1520992543
51.92084,32.011964,1520992544
52.073196,32.001106,1520992545
52.076904,32.000854,1520992546
52.222114,31.990955,1520992547
52.233478,31.990181,1520992548
52.376775,31.980413,1520992549
52.389812,31.979524,1520992550
52.52665,31.970197,1520992551
52.546147,31.968868,1520992552
52.676645,31.959973,1520992553
52.702482,31.958211,1520992554
52.708223,31.95782,1520992555
52.437925,31.887438,1520992556
52.428357,31.896171,1520992557
51.832282,31.935958,1520992558
51.767231,31.929698,1520992559
51.853462,31.905902,1520992560
51.881196,31.89435,1520992561
52.007544,31.88392,1520992562
52.040012,31.882402,1520992563
52.16417,31.873938,1520992564
52.195988,31.87177,1520992566
52.311534,31.863893,1520992567
52.35304,31.861064,1520992568
52.462725,31.853588,1520992569
52.508298,31.850481,1520992570
52.608654,31.843641,1520992571
52.664992,31.8398,1520992572
52.763912,31.833057,1520992573
52.82037,31.829209,1520992574
52.912711,31.822915,1520992575
52.976226,31.818585,1520992576
53.061989,31.812739,1520992577
53.1328,31.807912,1520992578
53.212343,31.80249,1520992579
53.289254,31.797248,1520992580
53.356477,31.792666,1520992581
53.445828,31.786575,1520992582
53.502166,31.782735,1520992583
53.602402,31.775902,1520992584
53.650606,31.772616,1520992585
53.758258,31.765278,1520992586
53.796535,31.762669,1520992587
53.914832,31.754606,1520992588
53.945453,31.752518,1520992589
54.07021,31.744014,1520992590
54.094133,31.742384,1520992591
54.226664,31.346332,1520992592
54.239224,31.3088,1520992593
54.383238,30.878433,1520992594
54.388501,30.862705,1520992595
54.539095,30.412679,1520992596
54.542085,30.403743,1520992597
54.691961,29.955861,1520992598
54.696386,29.942636,1520992599
54.841358,29.509409,1520992600
54.85308,29.474379,1520992601
54.990157,29.064745,1520992602
55.009773,29.006123,1520992603
55.138119,28.622582,1520992604
55.167424,28.535007,1520992605
55.287516,28.17613,1520992606
55.324117,27.922104,1520992607
55.439784,27.11935,1520992609
55.480572,26.83627,1520992610
55.586669,26.099927,1520992611
55.636667,25.752925,1520992612
55.636667,29.857517,1520992613
54.621247,29.580587,1520992614
54.621247,29.580587,1520992615
54.171157,31.098131,1520992616
53.508778,33.331441,1520992617
52.979421,35.116245,1520992618
52.384465,37.12223,1520992619
51.79133,39.122072,1520992620
50.514428,39.050832,1520992621
48.94118,38.963059,1520992622
47.795019,38.899114,1520992623
46.077957,38.803317,1520992624
45.018956,38.744234,1520992625
43.238702,38.644912,1520992626
42.199312,38.586924,1520992627
40.375478,38.48517,1520992628
